,Wi,Xi,Yi,Ti,w0,w1,w2,w3,w4,w5,w6,w7,w8,w9,w10,w11
463,(4+0j),(-17.554677804288417+0j),(-242.02220368415323+0j),(9+0j),(-6.853732207287963-6.6874905653206245j),(-11.170364843680625+5.074810868758996j),(10.348784530585522-18.57080062227612j),(-9.163364568174108-6.76394907745827j),(-5.771892165236706-6.775707932653332j),(-9.264241780605005+11.956552577400501j),(10.858060108573028-3.531977614822797j),(2.432683110424917+13.890892969127432j),(-22.50812231283714+8.803123789744783j),(4.61692649861188+12.209258477830542j),(10.559495708805333-2.870705918392988j),(7.039410030160354+7.840140661544518j)
464,(3+0j),(-148.3940692057578+0j),(-49.060424976368274+0j),(3+0j),(-8.055299940979808-5.63915249387111j),(-13.710405942747245+8.011908830888993j),(-3.2958511739130514-6.388403968630501j),(6.540090306162179-6.443722225912931j),(-10.47701253982148-10.388919275472004j),(17.39781533143461+9.306216063887259j),(11.50775901373769-29.32453712562918j),(25.19786285894667+3.6229401975973086j),(10.110134388694366-16.83140193442228j),(-13.850430742355595-0.23977049710046844j),(-1.1379257211496627-3.272834410075076j),(4.811471167968728+4.467841526866831j)
465,(4+0j),(-223.912036096071+0j),(19.172002458779666+0j),(9+0j),(10.943643050902521+7.578537283557268j),(5.530629300648781+4.3158614612188755j),(9.762856901421838+2.0028859967518944j),(17.463666058867293+0.024582439471059234j),(-15.879834201079877-0.6789963074252052j),(-6.520080737199587-3.851581359203608j),(-14.717013569232648-4.832679702757938j),(-20.255371599313712+18.91634152174082j),(2.572471942700064+3.1846510485753265j),(13.6606118400319-1.9756394701353912j),(-4.545509879108595+6.303334419429287j),(-5.208265300236434+0.9408130929615505j)
466,(3+0j),(-44.59892219056048+0j),(-250.7424611148549+0j),(10+0j),(10.082089669387846+4.1585757396481595j),(6.982153708861915+9.928477596144695j),(7.084141392423762+2.990149333673533j),(13.70740891867343-7.887504648923377j),(-16.25389039719028+11.362345234151752j),(3.3240452382855947+3.3781768761288467j),(-12.253136678943724+4.53884916646804j),(10.54785568739261+9.010974191103102j),(2.5379660565110633-13.6316806396142j),(-2.3459829604139255-6.03666114504402j),(0.5641845373427441+21.624780213189595j),(17.02548719640268+5.228787842227648j)
467,(7+0j),(-75.56201163532683+0j),(-86.10402321388032+0j),(10+0j),(23.548911581814473-2.213844188324555j),(-9.154584838054683-1.752966978607216j),(-8.442676490929673+1.7470126565480473j),(4.4245365185809495-1.2723624217761584j),(8.281993922632223-2.108452445743076j),(9.278781903960773+0.13907673191063788j),(-10.315444514825188-6.943041939455551j),(-5.168877818097402+6.091910281981404j),(4.14938118482811+5.675374146342424j),(-11.598150609805886+10.72637137325855j),(-8.038728030290443+17.45883067415631j),(0.5484386292962776+1.22846585897811j)
468,(3+0j),(103.11213000984043+0j),(105.90240769513461+0j),(11+0j),(-10.579204836632584-4.348079665411818j),(8.600212015821212+7.13602617317979j),(-3.4544111821424317+5.0441850963762995j),(0.43945831710775296-7.174801369657993j),(31.729762276575872-0.590747714759811j),(2.0728922417760414+9.710189142460546j),(4.285363187262931-10.57132988545032j),(-19.278984626610615+3.8772425916796855j),(-8.715406054610446+5.968978702672935j),(-8.46782525673504-6.147248931528599j),(-1.3320486429752196-2.977290253784375j),(3.8724994811151348-4.426185397596442j)
469,(4+0j),(22.938726202544085+0j),(35.35427284637442+0j),(11+0j),(-3.0000847033788465+12.281847771869261j),(4.242031933485739+17.392474266622624j),(12.789663604213914-14.621579554520503j),(15.634534310267245-10.300599619618309j),(-14.189262582927775+5.244249985552683j),(3.3731502375610036+21.063409309807714j),(9.178602584266555+2.916380119886865j),(3.3543607915788547-1.8325997848301248j),(-21.248450264040176+13.578843967430137j),(-3.85267184609335-1.0944109537744708j),(0.06946566410967603-11.301787107540644j),(5.820533439001684-10.543977958892174j)
470,(3+0j),(89.0785353342365+0j),(-77.58649213968357+0j),(6+0j),(0.6065383831530713+5.158836571367561j),(-1.112057718060527-3.2385555166730478j),(-5.217290057946725+2.263856544519576j),(9.387498772054105-26.988224096907953j),(-0.3787947900456373+1.5092418446889713j),(-0.4947499210819855+4.82610104288924j),(4.824881968577486+10.42058430533638j),(-2.4335321789241244+0.647262049429017j),(15.761885178115191-5.583453499973644j),(-4.204726790791147+19.83539455475492j),(-32.408735696423385-8.188060194866852j),(-24.308657948605568-5.203577222024743j)
471,(4+0j),(-15.257870299859347+0j),(-2.616506832446649+0j),(10+0j),(2.938668329378716-5.414315015338098j),(-0.521669507630878-1.6682130589582371j),(-12.719079291619606-26.588657144799615j),(15.170246544083012+9.71523717781016j),(7.005262598846029-3.062954717732996j),(11.431793096146158-0.06927671180410289j),(0.22410472187350347+2.7683141606295045j),(3.045959381910066+6.589118082430852j),(-2.719782569736408-7.985466288575149j),(-4.386396640137688-6.98557901682433j),(5.017718669498905-2.3527681730395607j),(-3.9297353431547744+17.50232093456293j)
472,(3+0j),(-9.0602822762432+0j),(-43.23676086358138+0j),(5+0j),(8.81650154951471+20.640177114675136j),(-1.9973344981801784+10.219064625775998j),(5.881928804485572-5.217341164498541j),(14.552951296186487-8.018473454998444j),(22.44655793714522-7.719387761576291j),(-4.850054638911066-6.227227657012424j),(11.093215414422883-14.389869181981496j),(-2.6665820856961653-23.26113810636105j),(9.72972214939398-9.15442556084178j),(2.1981781126251136+16.406272150794653j),(-15.951670625330511-7.632709411107284j),(-23.45158752499426-4.731472645319534j)
473,(3+0j),(-169.86876070474327+0j),(102.39760032288889+0j),(7+0j),(11.743711613554964-27.51316986551414j),(6.960517194468339-10.961407228088227j),(-4.984875559965434-2.880056524299338j),(-4.7813175098911085-5.228652888442485j),(-17.242445584661322+11.007368797237183j),(15.993787529577745+15.057056421555352j),(-0.9760373691349586-1.3541954834835166j),(-3.063771512322189+9.586213391816699j),(-3.74818619560495+20.073036766386473j),(0.8807141293703651+0.9716545173455284j),(-15.946740403476142-0.9080745893344504j),(-25.12805205491878-4.088160436189481j)
474,(7+0j),(136.42092887163437+0j),(118.16800510172203+0j),(1+0j),(-1.0645366214210181+10.740303986399462j),(-4.252460763089443+6.605031344344683j),(13.165109243747875-10.822383451372875j),(-20.811861712475807-1.3366301878865705j),(-11.266643541576975+2.9984581212534374j),(-2.0158231751301776-22.489018604129306j),(-1.2640073154211162-6.755749115080063j),(-9.018573186113436-8.969374178370673j),(-2.0154703695161857-7.649545700363163j),(7.288001747327451-2.0299368770453095j),(4.18543200501486-4.54535997037406j),(-8.221009318558597-15.027732160916505j)
475,(6+0j),(27.646764053148097+0j),(-19.506424571628024+0j),(9+0j),(-0.46073558569330986+13.715373038408698j),(8.593263729467898-13.248744074012409j),(-0.11393835524760237+9.069486385897822j),(1.0062069095831503+7.685630618121335j),(4.209910416808754-14.139609787832823j),(-11.663734781079427-4.430940762000152j),(4.738808273981695-2.9745254784846105j),(-5.6110659187691585-4.113178141475962j),(9.991812678222976+14.640248428164252j),(9.928348840099094+2.6647619582617272j),(-3.0270535247558343+6.860065407689136j),(0.6859879034125383+12.075778338341221j)
476,(7+0j),(-98.90290224453013+0j),(-128.48602250801585+0j),(11+0j),(-1.53147307364514+6.768123156717083j),(-1.799172925775392+4.29858941224618j),(-3.233927470636079-11.878444284236117j),(5.077948063472066-8.236309554028667j),(-5.78487743039286-24.888288580105005j),(5.013669442806087+3.2435430619509606j),(9.101330640426287+1.2739523156507928j),(-14.082518911776551+2.7354605236874363j),(8.31513763088857-10.036421278540008j),(1.8870799899099433+0.8678037204918355j),(-12.49697284764251-7.898162265227196j),(19.441464587836847-7.120808231464597j)
477,(4+0j),(24.76612286912883+0j),(-70.07662622054255+0j),(2+0j),(0.2492923333829272-14.062636459014179j),(-3.773804330055362-6.77910835770775j),(0.8565088001538206+0.3909475286944764j),(-8.755860344455124-12.488213683812198j),(2.297891035214716+14.190017544161142j),(-5.836613425753978+10.970080066531702j),(5.791054853976378-13.842182857379354j),(-19.34274813503802-4.020076262651054j),(-6.6635266509320115-15.026133446133631j),(-7.961270574087729+2.0362531511774886j),(9.11933400451151+0.8115405180611672j),(3.037865313392011+0.8307752269379821j)
478,(6+0j),(43.96743858576358+0j),(-28.556246259485572+0j),(4+0j),(-1.1098108187924192+3.362820460027324j),(-0.8532813990898649-1.759317348961281j),(-10.238709663994538-10.777287998196567j),(20.568359422101167-6.949002081876179j),(-20.73705251261029+3.571495587649842j),(-3.021290817339968+7.556365047161476j),(10.502824698972235-4.989124585287119j),(16.350059595974148-18.79712484416004j),(10.935648194251655+12.537576648614442j),(-11.059700118588797+1.258979827392227j),(10.05112854928256-18.90481411009359j),(-3.252799155219625+10.21477888751761j)
479,(5+0j),(-6.06361850837454+0j),(176.6490008688755+0j),(1+0j),(1.3798399327571456-18.99085413182631j),(6.886073434406487+4.241305001722557j),(-8.99728029309314+2.555543687873926j),(0.13121124771079257-10.387085016723125j),(-5.150579443098604+5.688852077881653j),(8.22145097929982-18.433038683561357j),(-11.427173566316513-5.564742889061115j),(0.4842198318274824-5.618989166090157j),(9.572515586685034-10.458511643969148j),(7.934692326350468+2.688980887180514j),(3.722316353066848+22.49322761517178j),(-6.862422099534511-11.373193915918447j)
480,(6+0j),(88.3292626858921+0j),(-15.538099422463429+0j),(8+0j),(-5.63644028233063+4.265379677060873j),(4.7448010478429845+16.24706804178092j),(-11.299494411905366-7.492455144861097j),(9.581442455313073-21.23127630796167j),(15.919368665588387-7.016551415091263j),(-1.5048318235914606-5.990301850012479j),(4.385335693203605-17.057419846207612j),(-3.2779217760672257-4.1189944062371096j),(-4.833446828003524+2.35498406192317j),(21.80742329172628-1.3840879495368474j),(-9.86362307167371-0.023443207809597466j),(-2.9480220821788166-1.1926628695985906j)
481,(4+0j),(193.57362130607783+0j),(-138.23854988899942+0j),(3+0j),(4.851411127960475-15.247098856891597j),(10.81977610384124-0.968280808536228j),(-0.40907630285444524+2.4432117041050074j),(-1.20014374744047+0.38557351572391196j),(3.1200930932919375-3.7234745241073277j),(0.075654379415783+12.083002970525829j),(-11.530620145869266-10.701390340893614j),(11.380588608220135-15.936939155118564j),(3.69034379639043-7.923133139153395j),(9.824230806143637+7.3365930192552575j),(7.858056340382598+5.274246379693544j),(-2.216488203931056-4.199954432726108j)
482,(4+0j),(-0.6548487352472576+0j),(-80.67890448149106+0j),(8+0j),(4.912021965712303+1.4583119870908825j),(-11.619079327398392+0.12872254983118317j),(-11.283571988414057+5.956362476784638j),(-0.15171399516759324+10.949704383366779j),(7.49044663627834-7.299465466264294j),(4.86227190874395-5.8843480731551265j),(-1.5973003259799552-8.630983582856713j),(-15.647576869154832-3.054276715328502j),(22.663170891408754-1.8318713127672015j),(-9.185177040157614+13.865775246468468j),(6.427139241470734+11.34076125737467j),(11.456316980084718-13.391894374132205j)
483,(4+0j),(-2.9809164279126943+0j),(-23.336100668114735+0j),(2+0j),(7.778221563943466+15.928783692545124j),(20.949113033666983-4.635085853056321j),(2.655322048743922-1.9283162876313558j),(-4.993831498037559-7.134421724550888j),(-2.58963523199699-7.389772775982275j),(21.569611550313414+28.061253643742937j),(3.1305743743921917+3.589707159996429j),(-2.6547649524507593+1.7129170371797342j),(5.679198933346893+5.833996312523459j),(7.481675760872509-3.4829971263095896j),(-18.637512084085827-6.886421832587425j),(2.0817769316696775+16.258046351951652j)
484,(4+0j),(115.64861857581118+0j),(-117.29066439371825+0j),(3+0j),(12.497794864141884-1.835545557964342j),(20.630894866075025+8.094281633650121j),(6.422503351267981-3.940399368306777j),(-4.054527993954519+5.651524025926385j),(-7.93391788068647+2.437117361933529j),(11.646376864432362+13.198129818116458j),(-3.1851433690037343+2.2563702368616805j),(7.22445308100673-23.354296709096847j),(3.7666670395413626-5.450840925053103j),(-6.062843148983356-18.499944572185573j),(4.1793367286285035-20.903369795908485j),(-5.367882071814952-12.649537867906961j)
485,(5+0j),(-20.02341680938408+0j),(-65.74683535738465+0j),(11+0j),(6.808460533678127+1.4948090360517272j),(2.199855113583042+11.498415139278222j),(-3.171229265649255-10.61557175800948j),(-1.9641849761006944+10.516518025364176j),(7.420248437132514-12.357926550269667j),(-9.5468086749932+4.189796463059606j),(-13.816136141051382+20.965040804844467j),(2.353869484796425+3.789639836736736j),(-1.22750866556802-9.128207032108861j),(5.965223799895499-3.810416193100623j),(19.864882305685047-17.163080418804675j),(1.9659586568094247+10.202481401409027j)
486,(3+0j),(-102.52376260823672+0j),(-206.41747779841424+0j),(6+0j),(3.0749098329457687+5.547541819132249j),(-14.515128074603332+7.838142735684456j),(-0.24788266782762805-6.214256329055246j),(-8.566652928878067-10.077602084220139j),(5.737621522139057+1.7570401631871615j),(6.7942257414701945+0.10580083756978367j),(-20.99666570477482-8.440463210465255j),(10.829159639293822-6.463107789774986j),(-10.264862256040013-0.5625591460429018j),(-4.479663450447346+18.19389691363369j),(3.3272046462337053-12.736896854210851j),(-13.452268546355278+6.41973323731691j)
487,(5+0j),(-144.95001469222026+0j),(-55.155248532672715+0j),(7+0j),(5.19045934699971+0.5689092980144925j),(-4.882693602996762+10.731030159494237j),(2.2772598135784805-9.01303055740944j),(10.413189352550711+13.357175309650469j),(-23.693396716899855-4.365747297908116j),(-26.017221084165833-3.6339406637584015j),(-19.1522466220755-5.9890867435782j),(-10.800564337189343-8.310870688347169j),(-6.390481213101693+8.578429348043926j),(10.202199792948939-16.19655504223355j),(1.596882889447361+9.365771803317001j),(-9.819925018331944-1.2652040924817243j)
488,(7+0j),(-57.691761953507125+0j),(261.3205895749932+0j),(8+0j),(3.7082066881231706+4.270859290077596j),(2.804261867500929-14.864281443680461j),(-3.640734368828942+16.012094278397754j),(20.241861517740787-24.813627273214742j),(-12.944568523348682+14.01038189185094j),(-11.260106265177512+23.297785575520766j),(-6.023298801078882-5.1527345745279165j),(-6.7711950087808725+18.422891746968993j),(-12.67215188987681+12.45128621418231j),(13.445701703600069+2.8699666992684003j),(0.31242049362331126-8.494110304885181j),(-16.13552462118601-6.850458640816878j)
489,(6+0j),(-24.985855436176838+0j),(-191.22297091689347+0j),(2+0j),(6.109021207570868-8.042390704821216j),(-5.003294463195288+5.298152148665877j),(4.778236805288857-24.233118683366595j),(5.837099964194952-15.737059029020443j),(5.243005831315434+8.410481272484258j),(7.02811729912927-2.300468077934188j),(-5.146796935484861-13.882554926489561j),(9.875151353502643+1.3609605200612185j),(10.344072489441311-14.17227480711513j),(-8.381184433720602+7.651589957183135j),(12.56883047498883+10.390528760479505j),(6.715478227792312+7.162504316165999j)
490,(6+0j),(-17.108610731090863+0j),(6.5097756897484125+0j),(11+0j),(2.5291096007770246+1.9547425067094215j),(-17.35159672036883-5.3944372371139995j),(-4.525493770340804+8.785156443820632j),(-5.794186893312232-6.08114894914223j),(11.914464486617057-1.631768645166451j),(3.222407792377262+8.856646722510526j),(-18.080833284402743+7.954889148802166j),(-1.0452805051548544+5.133109035422549j),(-2.8395814483829627-13.927732584233164j),(-6.980306822148292+2.4830055706595693j),(12.049856716962463-7.343075696431599j),(-6.6015037577902405-12.363060169224688j)
491,(7+0j),(-24.20982104221438+0j),(128.24823013744168+0j),(1+0j),(12.65941813159252+13.715899941598842j),(14.020087471097236-2.3042513035402763j),(3.162793724895036+0.8707795931065849j),(1.7813700373348729-9.096174473043185j),(-10.641671873544512-4.351409475771082j),(-2.4199384324686464+17.04309256564708j),(9.756957721633594-16.684239263089985j),(21.00884473276865-8.858292778865454j),(11.035169937415947-26.52129208973814j),(4.342667951188935+5.97532544215465j),(-9.903234105049442+23.364722094349602j),(3.921032187073112+1.180700717937547j)
492,(3+0j),(-2.3240337559390505+0j),(123.5323079568422+0j),(7+0j),(-10.390870872772386-0.3030329221122195j),(7.116740506906712-3.9506319316452885j),(-11.119513286367699+5.719420174290172j),(15.563207885764712-4.457371753811073j),(27.87531931035023+6.919605242095671j),(-10.493480874042842+8.799277799441503j),(8.787863659126034+7.118353756681217j),(-3.8656817070981364+12.612433344200602j),(-2.242313025426776-3.3690040155098178j),(-7.124481755265196+8.408049247356214j),(-5.057035044212414+20.797009678116j),(3.5755270583298957+8.529285007575881j)
